MOT16-02_000010,-1,1305.9,405.34,44.948,136.84,-0.26615,-1,-1,-1
MOT16-02_000010,-1,934.23,432.79,33.822,103.47,-0.31886,-1,-1,-1
MOT16-02_000010,-1,1012.8,421.14,41.871,127.61,-0.32746,-1,-1,-1
MOT16-02_000011,-1,1430.6,390.88,128.96,388.88,2.0019,-1,-1,-1
MOT16-02_000011,-1,589.13,442.1,90.896,274.69,1.2261,-1,-1,-1
MOT16-02_000011,-1,1528.8,413.27,120.26,362.77,1.1837,-1,-1,-1
MOT16-02_000011,-1,729,449,39,119,0.57287,-1,-1,-1
MOT16-02_000011,-1,1254.6,446.72,33.822,103.47,0.51015,-1,-1,-1
MOT16-02_000011,-1,460.48,442.1,90.896,274.69,0.49628,-1,-1,-1
MOT16-02_000011,-1,546.83,364.89,128.96,388.88,0.21165,-1,-1,-1
MOT16-02_000011,-1,676.59,454.91,51.78,157.34,0.051652,-1,-1,-1
MOT16-02_000011,-1,657.86,419,73.643,222.93,-0.018122,-1,-1,-1
MOT16-02_000011,-1,1434.6,368.58,182.79,550.38,-0.054255,-1,-1,-1
MOT16-02_000011,-1,1097,433,39,119,-0.11364,-1,-1,-1
MOT16-02_000011,-1,1305.9,405.34,44.948,136.84,-0.12536,-1,-1,-1
MOT16-02_000011,-1,1381.4,438.28,41.871,127.61,-0.18512,-1,-1,-1
MOT16-02_000011,-1,1407.6,49.503,241.51,726.54,-0.18675,-1,-1,-1
MOT16-02_000011,-1,934.23,432.79,33.822,103.47,-0.32424,-1,-1,-1
MOT16-02_000011,-1,468.86,364.89,128.96,388.88,-0.48063,-1,-1,-1
MOT16-02_000012,-1,1449.6,391.01,138.29,416.86,2.1,-1,-1,-1
MOT16-02_000012,-1,584.04,446.86,84.742,256.23,1.3588,-1,-1,-1
MOT16-02_000012,-1,1528.8,413.27,120.26,362.77,1.3192,-1,-1,-1
MOT16-02_000012,-1,1255.1,449.36,31.49,96.47,0.73431,-1,-1,-1
MOT16-02_000012,-1,729,449,39,119,0.57074,-1,-1,-1
MOT16-02_000012,-1,1305.9,405.34,44.948,136.84,0.23434,-1,-1,-1
MOT16-02_000012,-1,572.83,364.89,128.96,388.88,0.22121,-1,-1,-1
MOT16-02_000012,-1,460.48,442.1,90.896,274.69,0.19421,-1,-1,-1
MOT16-02_000012,-1,1097,433,39,119,0.051771,-1,-1,-1
MOT16-02_000012,-1,1404.6,52.984,258.92,778.76,0.028644,-1,-1,-1
MOT16-02_000012,-1,676.59,454.91,51.78,157.34,-0.0748,-1,-1,-1
MOT16-02_000012,-1,934.23,432.79,33.822,103.47,-0.16588,-1,-1,-1
MOT16-02_000012,-1,1379.9,424.51,48.246,146.74,-0.49183,-1,-1,-1
MOT16-02_000013,-1,1434.1,389.14,148.29,446.86,2.3735,-1,-1,-1
MOT16-02_000013,-1,589.13,442.1,90.896,274.69,1.3351,-1,-1,-1
MOT16-02_000013,-1,1528.8,413.27,120.26,362.77,1.3038,-1,-1,-1
MOT16-02_000013,-1,729,449,39,119,0.55511,-1,-1,-1
MOT16-02_000013,-1,1254.6,446.72,33.822,103.47,0.39739,-1,-1,-1
MOT16-02_000013,-1,478.71,493.64,73.643,222.93,0.33771,-1,-1,-1
MOT16-02_000013,-1,453.55,430.92,112.14,338.41,0.21276,-1,-1,-1
MOT16-02_000013,-1,676.59,454.91,51.78,157.34,0.074294,-1,-1,-1
MOT16-02_000013,-1,1404.6,52.984,258.92,778.76,0.01954,-1,-1,-1
MOT16-02_000013,-1,1098.5,429.71,41.871,127.61,-0.08968,-1,-1,-1
MOT16-02_000013,-1,546.83,364.89,128.96,388.88,-0.14067,-1,-1,-1
MOT16-02_000013,-1,934.23,432.79,33.822,103.47,-0.23428,-1,-1,-1
MOT16-02_000013,-1,657.86,419,73.643,222.93,-0.34279,-1,-1,-1
MOT16-02_000013,-1,1304.3,421.14,41.871,127.61,-0.41656,-1,-1,-1
MOT16-02_000013,-1,1080.2,425.4,59.629,180.89,-0.42436,-1,-1,-1
MOT16-02_000014,-1,1449.6,391.01,138.29,416.86,2.7187,-1,-1,-1
MOT16-02_000014,-1,589.13,442.1,90.896,274.69,1.602,-1,-1,-1
MOT16-02_000014,-1,1254.6,446.72,33.822,103.47,0.5207,-1,-1,-1
MOT16-02_000014,-1,729.81,446.86,41.871,127.61,0.49008,-1,-1,-1
MOT16-02_000014,-1,1534.5,416.87,128.96,388.88,0.41621,-1,-1,-1
MOT16-02_000014,-1,465.47,423.24,104.56,315.68,0.24924,-1,-1,-1
MOT16-02_000014,-1,1398.6,429.71,41.871,127.61,0.043125,-1,-1,-1
MOT16-02_000014,-1,1098.5,429.71,41.871,127.61,-0.05975,-1,-1,-1
MOT16-02_000014,-1,546.83,364.89,128.96,388.88,-0.099724,-1,-1,-1
MOT16-02_000014,-1,1471.3,331.83,182.79,550.38,-0.24089,-1,-1,-1
MOT16-02_000014,-1,676.59,454.91,51.78,157.34,-0.24358,-1,-1,-1
MOT16-02_000014,-1,1305.9,405.34,44.948,136.84,-0.2832,-1,-1,-1
MOT16-02_000014,-1,1404.6,52.984,258.92,778.76,-0.28949,-1,-1,-1
MOT16-02_000014,-1,934.23,432.79,33.822,103.47,-0.38625,-1,-1,-1
MOT16-02_000014,-1,1080.2,425.4,59.629,180.89,-0.49093,-1,-1,-1
MOT16-02_000015,-1,1449.6,391.01,138.29,416.86,2.1441,-1,-1,-1
MOT16-02_000015,-1,589.13,442.1,90.896,274.69,1.4509,-1,-1,-1
MOT16-02_000015,-1,1254.6,446.72,33.822,103.47,0.9907,-1,-1,-1
MOT16-02_000015,-1,1533.2,391.01,138.29,416.86,0.79299,-1,-1,-1
MOT16-02_000015,-1,729.81,446.86,41.871,127.61,0.52778,-1,-1,-1
MOT16-02_000015,-1,481.15,464.01,84.742,256.23,0.45687,-1,-1,-1
MOT16-02_000015,-1,1097,433,39,119,0.05663,-1,-1,-1
MOT16-02_000015,-1,934.23,432.79,33.822,103.47,-0.20439,-1,-1,-1
MOT16-02_000015,-1,468.86,364.89,128.96,388.88,-0.2199,-1,-1,-1
MOT16-02_000015,-1,546.83,364.89,128.96,388.88,-0.2798,-1,-1,-1
MOT16-02_000015,-1,1305.9,405.34,44.948,136.84,-0.32981,-1,-1,-1
MOT16-02_000015,-1,1399.6,424.51,48.246,146.74,-0.34623,-1,-1,-1
MOT16-02_000015,-1,657.86,419,73.643,222.93,-0.4067,-1,-1,-1
MOT16-02_000015,-1,1537.5,237.38,195.98,589.95,-0.43966,-1,-1,-1
MOT16-02_000016,-1,1449.6,391.01,138.29,416.86,2.213,-1,-1,-1
MOT16-02_000016,-1,589.13,442.1,90.896,274.69,1.8523,-1,-1,-1
MOT16-02_000016,-1,1254.6,446.72,33.822,103.47,0.89436,-1,-1,-1
MOT16-02_000016,-1,478.86,460.48,90.896,274.69,0.48132,-1,-1,-1
MOT16-02_000016,-1,1534.5,416.87,128.96,388.88,0.35311,-1,-1,-1
MOT16-02_000016,-1,729.81,446.86,41.871,127.61,0.33441,-1,-1,-1
MOT16-02_000016,-1,1098.5,429.71,41.871,127.61,-0.065329,-1,-1,-1
MOT16-02_000016,-1,558.15,307.43,138.29,416.86,-0.1964,-1,-1,-1
MOT16-02_000016,-1,468.86,364.89,128.96,388.88,-0.36028,-1,-1,-1
MOT16-02_000016,-1,934.38,436.58,27.284,83.853,-0.38135,-1,-1,-1
MOT16-02_000016,-1,1583.4,359.28,148.29,446.86,-0.3841,-1,-1,-1
MOT16-02_000016,-1,1471.3,258.31,182.79,550.38,-0.42773,-1,-1,-1
MOT16-02_000017,-1,589.13,442.1,90.896,274.69,1.9494,-1,-1,-1
MOT16-02_000017,-1,1456.6,416.87,128.96,388.88,1.8125,-1,-1,-1
MOT16-02_000017,-1,1254.6,446.72,33.822,103.47,1.0309,-1,-1,-1
MOT16-02_000017,-1,465.47,444.35,104.56,315.68,0.53576,-1,-1,-1
MOT16-02_000017,-1,1098.2,433.93,36.321,110.96,0.26542,-1,-1,-1
MOT16-02_000017,-1,558.15,307.43,138.29,416.86,0.024299,-1,-1,-1
MOT16-02_000017,-1,1553.6,389.14,148.29,446.86,-0.011345,-1,-1,-1
MOT16-02_000017,-1,1398.6,429.71,41.871,127.61,-0.17717,-1,-1,-1
MOT16-02_000017,-1,938.34,386.96,44.948,136.84,-0.34446,-1,-1,-1
MOT16-02_000017,-1,1304.3,421.14,41.871,127.61,-0.35061,-1,-1,-1
MOT16-02_000017,-1,732.26,474.58,33.822,103.47,-0.40029,-1,-1,-1
MOT16-02_000017,-1,1475.8,343.97,170.48,513.45,-0.49218,-1,-1,-1
MOT16-02_000018,-1,589.13,442.1,90.896,274.69,1.9955,-1,-1,-1
MOT16-02_000018,-1,1449.6,391.01,138.29,416.86,1.5278,-1,-1,-1
MOT16-02_000018,-1,1254.6,446.72,33.822,103.47,0.58591,-1,-1,-1
MOT16-02_000018,-1,465.47,444.35,104.56,315.68,0.5274,-1,-1,-1
MOT16-02_000018,-1,1098.2,433.93,36.321,110.96,0.036379,-1,-1,-1
MOT16-02_000018,-1,558.15,307.43,138.29,416.86,0.012867,-1,-1,-1
MOT16-02_000018,-1,721.23,446.86,41.871,127.61,-0.033261,-1,-1,-1
MOT16-02_000018,-1,1561,391.01,138.29,416.86,-0.16074,-1,-1,-1
MOT16-02_000018,-1,938.34,386.96,44.948,136.84,-0.17662,-1,-1,-1
MOT16-02_000018,-1,1165.1,437.53,29.314,89.943,-0.44082,-1,-1,-1
MOT16-02_000018,-1,1404.6,52.984,258.92,778.76,-0.46809,-1,-1,-1
MOT16-02_000019,-1,589.13,442.1,90.896,274.69,1.7981,-1,-1,-1
MOT16-02_000019,-1,1477.5,391.01,138.29,416.86,1.7111,-1,-1,-1
MOT16-02_000019,-1,1255.1,449.36,31.49,96.47,1.1782,-1,-1,-1
MOT16-02_000019,-1,465.47,444.35,104.56,315.68,0.69666,-1,-1,-1
MOT16-02_000019,-1,1586.5,416.87,128.96,388.88,0.24471,-1,-1,-1
MOT16-02_000019,-1,1097,433,39,119,0.19527,-1,-1,-1
MOT16-02_000019,-1,721.23,446.86,41.871,127.61,-0.006881,-1,-1,-1
MOT16-02_000019,-1,938.34,386.96,44.948,136.84,-0.11401,-1,-1,-1
MOT16-02_000019,-1,558.15,307.43,138.29,416.86,-0.28998,-1,-1,-1
MOT16-02_000020,-1,589.13,442.1,90.896,274.69,1.7622,-1,-1,-1
MOT16-02_000020,-1,1504.6,413.27,120.26,362.77,1.4748,-1,-1,-1
MOT16-02_000020,-1,473.76,454.06,97.492,294.47,0.75093,-1,-1,-1
MOT16-02_000020,-1,1255.1,449.36,31.49,96.47,0.73368,-1,-1,-1
MOT16-02_000020,-1,1415.7,429.71,41.871,127.61,0.14972,-1,-1,-1
MOT16-02_000020,-1,1434.1,359.28,148.29,446.86,0.0041728,-1,-1,-1
MOT16-02_000020,-1,721.23,446.86,41.871,127.61,-0.014438,-1,-1,-1
MOT16-02_000020,-1,1098.5,429.71,41.871,127.61,-0.020532,-1,-1,-1
MOT16-02_000020,-1,1612.5,416.87,128.96,388.88,-0.16186,-1,-1,-1
MOT16-02_000020,-1,934.23,432.79,33.822,103.47,-0.25524,-1,-1,-1
MOT16-02_000020,-1,558.15,307.43,138.29,416.86,-0.29553,-1,-1,-1
MOT16-02_000020,-1,1576.9,237.38,195.98,589.95,-0.49024,-1,-1,-1
MOT16-02_000021,-1,589.13,442.1,90.896,274.69,1.9376,-1,-1,-1
MOT16-02_000021,-1,1505.3,391.01,138.29,416.86,1.644,-1,-1,-1
MOT16-02_000021,-1,478.86,442.1,90.896,274.69,1.1515,-1,-1,-1
MOT16-02_000021,-1,1254.6,446.72,33.822,103.47,1.039,-1,-1,-1
MOT16-02_000021,-1,1097,433,39,119,0.20623,-1,-1,-1
MOT16-02_000021,-1,1415.7,429.71,41.871,127.61,0.089812,-1,-1,-1
MOT16-02_000021,-1,1612.5,416.87,128.96,388.88,0.083032,-1,-1,-1
MOT16-02_000021,-1,721.23,446.86,41.871,127.61,0.053046,-1,-1,-1
MOT16-02_000021,-1,468.86,364.89,128.96,388.88,-0.015592,-1,-1,-1
MOT16-02_000021,-1,1434.1,359.28,148.29,446.86,-0.24283,-1,-1,-1
MOT16-02_000021,-1,558.15,307.43,138.29,416.86,-0.3819,-1,-1,-1
MOT16-02_000021,-1,1299.4,391.57,51.78,157.34,-0.3991,-1,-1,-1
MOT16-02_000022,-1,589.13,442.1,90.896,274.69,1.8486,-1,-1,-1
MOT16-02_000022,-1,1254.6,446.72,33.822,103.47,1.2821,-1,-1,-1
MOT16-02_000022,-1,1528.8,413.27,120.26,362.77,1.0685,-1,-1,-1
MOT16-02_000022,-1,473.76,454.06,97.492,294.47,0.97482,-1,-1,-1
MOT16-02_000022,-1,1612.5,416.87,128.96,388.88,0.83626,-1,-1,-1
MOT16-02_000022,-1,721.23,446.86,41.871,127.61,0.27314,-1,-1,-1
MOT16-02_000022,-1,1464,389.14,148.29,446.86,0.25915,-1,-1,-1
MOT16-02_000022,-1,1097,433,39,119,0.0059878,-1,-1,-1
MOT16-02_000022,-1,1021.2,436.37,31.49,96.47,-0.24352,-1,-1,-1
MOT16-02_000022,-1,558.15,335.29,138.29,416.86,-0.24827,-1,-1,-1
MOT16-02_000022,-1,1415.7,429.71,41.871,127.61,-0.32819,-1,-1,-1
MOT16-02_000022,-1,1576.9,237.38,195.98,589.95,-0.45914,-1,-1,-1
MOT16-02_000022,-1,1080.2,425.4,59.629,180.89,-0.47167,-1,-1,-1
MOT16-02_000023,-1,592.14,423.24,104.56,315.68,1.3496,-1,-1,-1
MOT16-02_000023,-1,478.86,442.1,90.896,274.69,0.99598,-1,-1,-1
MOT16-02_000023,-1,1254.6,446.72,33.822,103.47,0.97923,-1,-1,-1
MOT16-02_000023,-1,1583.4,389.14,148.29,446.86,0.72361,-1,-1,-1
MOT16-02_000023,-1,1505.3,391.01,138.29,416.86,0.41319,-1,-1,-1
MOT16-02_000023,-1,721.23,455.43,41.871,127.61,0.39383,-1,-1,-1
MOT16-02_000023,-1,1098.2,433.93,36.321,110.96,0.11127,-1,-1,-1
MOT16-02_000023,-1,468.86,364.89,128.96,388.88,-0.10632,-1,-1,-1
MOT16-02_000023,-1,1563.3,212.12,210.12,632.36,-0.2289,-1,-1,-1
MOT16-02_000023,-1,1080.2,425.4,59.629,180.89,-0.26365,-1,-1,-1
MOT16-02_000023,-1,568.28,299.57,148.29,446.86,-0.37559,-1,-1,-1
MOT16-02_000023,-1,1301.1,404.82,48.246,146.74,-0.3946,-1,-1,-1
MOT16-02_000023,-1,1023.6,433.93,36.321,110.96,-0.44969,-1,-1,-1
MOT16-02_000024,-1,592.14,423.24,104.56,315.68,1.4597,-1,-1,-1
MOT16-02_000024,-1,1255.1,449.36,31.49,96.47,1.4564,-1,-1,-1
MOT16-02_000024,-1,1553.6,389.14,148.29,446.86,1.1558,-1,-1,-1
MOT16-02_000024,-1,1638.5,416.87,128.96,388.88,0.88305,-1,-1,-1
MOT16-02_000024,-1,476.18,430.92,112.14,338.41,0.77979,-1,-1,-1
MOT16-02_000024,-1,721.23,455.43,41.871,127.61,0.57398,-1,-1,-1
MOT16-02_000024,-1,1098.5,429.71,41.871,127.61,0.14792,-1,-1,-1
MOT16-02_000024,-1,1021.2,436.37,31.49,96.47,0.05389,-1,-1,-1
MOT16-02_000024,-1,1576.9,237.38,195.98,589.95,-0.070034,-1,-1,-1
MOT16-02_000024,-1,680.04,437.53,59.629,180.89,-0.19506,-1,-1,-1
MOT16-02_000024,-1,1080.2,425.4,59.629,180.89,-0.35962,-1,-1,-1
MOT16-02_000024,-1,568.28,299.57,148.29,446.86,-0.38342,-1,-1,-1
MOT16-02_000024,-1,1416.2,423.72,44.948,136.84,-0.40669,-1,-1,-1
MOT16-02_000024,-1,929.15,386.96,44.948,136.84,-0.48373,-1,-1,-1
MOT16-02_000025,-1,1553.6,389.14,148.29,446.86,1.6482,-1,-1,-1
MOT16-02_000025,-1,592.14,423.24,104.56,315.68,1.3277,-1,-1,-1
MOT16-02_000025,-1,1255.1,449.36,31.49,96.47,1.158,-1,-1,-1
MOT16-02_000025,-1,1644.6,391.01,138.29,416.86,0.99419,-1,-1,-1
MOT16-02_000025,-1,497.24,442.1,90.896,274.69,0.93764,-1,-1,-1
MOT16-02_000025,-1,721.23,455.43,41.871,127.61,0.64348,-1,-1,-1
MOT16-02_000025,-1,1098.5,429.71,41.871,127.61,-0.0033108,-1,-1,-1
